house_id	housedel_id	house_code	standard_id	city_code	bizcircle_code	resblock_id	resblock_name	building_id	building_no	floor_name	floor_ftr	bedroom_amount	parlor_amount	toilet_amount	cookroom_amount	build_size	face_code	face_ftr	face_ftr_new	build_end_year	build_end_year_ftr	build_end_year_ftr_new	is_sales_tax_ftr	is_sole_ftr	property_fee_ptr	distance_metor_code_ftr	is_school_district_ftr	fitment_type_code	fitment_ftr	total_floor_ftr	floor_scale	dealdate	dealdate_ftr	dealdate_ftr_new	realmoney	realmoney_wan	scale	uscale	balcony_amount_ftr	frame_structure	frame_structure_ftr	garden_amount_ftr	terrace_amount_ftr	balcony_area_ftr
4919572	218635104	BJCY89558996	1115040924007	110000	18335713	1111027374303	富力又一城C区	1112027425772	9	16	16	3	2	3	1	148.0	100500000003;100500000007	0	3.0	2011	71	-4	3	0	2.2	5	1	112100000004	3	18	0.888888888889	20150715	186	0	4380000.0	438.0	1.0	1.0	2	304400000001	1	0	0	0.0
8231863	210627856	BJCY56449499	1115030839503	110000	18335713	1111027374303	富力又一城C区	1112027397071	3	17	17	2	2	1	1	91.0	100500000003;100500000007	0	3.0	2008	68	-7	0	0	2.2	0	0	112100000004	3	22	0.772727272727	20120103	144	42	1710000.0	171.0	1.62135954826	1.62135954826	1	304400000001	1	0	0	0.0
14301629	215868068	BJCY86795043	1115031442520	110000	18335713	1111027374303	富力又一城C区	1112027438401	12	21	21	2	1	1	1	86.27	100500000005;100500000007	0	0	2011	71	-4	0	1	1.0	0	0	112100000004	3	23	0.913043478261	20140112	168	18	2550000.0	255.0	0.992871066234	0.992871066234	1	304400000001	1	0	0	0.0
4786599	200149484	BJCY00354138	1115030859797	110000	18335713	1111027374303	富力又一城C区	1112027399367	4	16	16	2	2	1	1	90.0	100500000001;100500000007	0	0	2009	69	-6	1	0	2.2	0	0	112100000004	3	18	0.888888888889	20111024	141	45	1650000.0	165.0	1.38693730355	1.38693730355	1	304400000001	1	0	0	0.0
14065892	215361526	BJCY86288509	1115033648469	110000	18335713	1111027374303	富力又一城C区	1112027439136	13	6	6	2	1	1	1	89.0	100500000003;100500000007	0	3.0	2005	65	-10	0	0	2.2	4	0	112100000004	3	18	0.333333333333	20130908	164	22	2450000.0	245.0	1.03462126446	1.03462126446	1	304400000001	1	0	0	0.0
13633004	214565443	BJCY85492416	1115030764259	110000	18335713	1111027374303	富力又一城C区	1112027403608	6	16	16	2	2	1	1	85.43	100500000005;100500000007	0	0	2009	69	-6	0	0	2.2	0	0	112100000004	3	23	0.695652173913	20130313	158	28	2100000.0	210.0	1.1034840763	1.1034840763	1	304400000001	1	0	0	0.0
12077985	214295500	BJCY85222411	1115033043855	110000	18335713	1111027374303	富力又一城C区	1112027439136	13	5	5	2	2	1	1	89.0	100500000003;100500000007	0	3.0	2010	70	-5	1	0	2.2	0	0	112100000004	3	18	0.277777777778	20130125	156	30	2080000.0	208.0	1.17395956682	1.17395956682	1	304400000001	1	0	0	0.0
14249751	218870831	BJCY89794593	1115031631804	110000	18335713	1111027374303	富力又一城C区	1112027399367	4	21	21	5	3	3	1	256.27	100500000003;100500000007	0	3.0	2009	69	-6	3	0	2.2	4	0	112100000004	3	18	1.16666666667	20150812	187	-1	6825000.0	682.5	0.994858281885	0.994858281885	2	304400000001	1	0	0	0.0
13583519	218125838	BJCY89049763	1115031943507	110000	18335713	1111027374303	富力又一城C区	1112027394775	2	3	3	2	1	1	1	86.0	100500000001	0	1.0	2005	65	-10	3	0	2.2	3	1	112100000002	2	23	0.130434782609	20150423	183	3	2180000.0	218.0	1.03059862492	1.03059862492	1	304400000001	1	0	0	0.0
12835976	213299595	BJCY84222506	1115030207799	110000	18335713	1111027374303	富力又一城C区	1112027429261	11	11	11	1	1	1	1	47.32	100500000003	0	2.0	2009	69	-6	1	0	2.2	0	0	112100000004	3	18	0.611111111111	20120507	148	38	820000.0	82.0	1.59132063845	1.59132063845	1	304400000001	1	0	0	0.0
14850896	218844996	BJCY89768758	1115033009810	110000	18335713	1111027374303	富力又一城C区	1112027449291	14	5	5	3	2	3	1	168.8	100500000003;100500000007;	0	3.0	2010	70	-5	0	1	2.2	2	1	112100000004	3	23	0.217391304348	20150712	186	0	4420000.0	442.0	1.0	1.0	2	304400000001	1	0	0	0.0
15381845	218467776	BJCY89391702	1115030325986	110000	18335713	1111027374303	富力又一城C区	1112027439136	13	12	12	1	0	1	1	47.0	100500000003;	0	2.0	2005	65	-10	0	0	2.2	1	1	112100000004	3	18	0.666666666667	20150603	185	1	1240000.0	124.0	1.00491492955	1.00491492955	1	304400000001	1	0	0	0.0
15214902	218696223	BJCY89620115	1115030933159	110000	18335713	1111027374303	富力又一城C区	1112027383026	1	20	20	4	2	2	1	202.3	100500000003;100500000007;	0	3.0	2000	60	-15	3	0	2.2	4	1	112100000004	3	18	1.11111111111	20150625	185	1	5600000.0	560.0	1.00491492955	1.00491492955	2	304400000001	1	0	0	0.0
13683463	217809427	BJCY88733529	1115030535217	110000	18335713	1111027374303	富力又一城C区	1112027429261	11	15	15	1	0	1	1	47.0	100500000003	0	2.0	2009	69	-6	0	0	2.2	2	0	112100000004	3	18	0.833333333333	20150125	180	6	1260000.0	126.0	1.0547133647	1.0547133647	1	304400000001	1	0	0	0.0
13299486	214419237	BJCY85346148	1115030560076	110000	18335713	1111027374303	富力又一城C区	1112027401268	5	15	15	2	2	1	1	87.0	100500000001	0	1.0	2012	72	-3	1	1	2.2	0	0	112100000004	3	23	0.652173913043	20130113	156	30	2050000.0	205.0	1.17395956682	1.17395956682	1	304400000001	1	0	0	0.0
13259245	213947383	BJCY84870294	1115030713428	110000	18335713	1111027374303	富力又一城C区	1112027397071	3	15	15	2	2	1	1	91.69	100500000003;100500000007	0	3.0	2010	70	-5	1	0	2.2	0	0	112100000004	3	22	0.681818181818	20121122	154	32	2100000.0	210.0	1.30688132972	1.30688132972	1	304400000001	1	0	0	0.0
13158435	214365176	BJCY85292087	1115030932845	110000	18335713	1111027374303	富力又一城C区	1112027449291	14	20	20	3	2	2	1	149.49	100500000003;100500000007	0	3.0	2011	71	-4	1	0	2.2	0	0	112100000004	3	23	0.869565217391	20130707	162	24	4120000.0	412.0	1.00430772155	1.00430772155	2	304400000001	1	0	0	0.0
12843321	213310438	BJCY84233349	1115030749591	110000	18335713	1111027374303	富力又一城C区	1112027397071	3	16	16	2	2	1	1	90.0	100500000003;100500000005	0	2.0	2009	69	-6	1	0	2.2	0	0	112100000004	3	22	0.727272727273	20120523	148	38	1800000.0	180.0	1.59132063845	1.59132063845	1	304400000001	1	0	0	0.0
13053647	217812880	BJCY88736982	1115033100716	110000	18335713	1111027374303	富力又一城C区	1112027397071	3	5	5	2	2	1	1	89.0	100500000008	0	2.0	2009	69	-6	3	0	2.2	5	1	112100000004	3	22	0.227272727273	20150419	183	3	2340000.0	234.0	1.03059862492	1.03059862492	1	304400000001	1	0	0	0.0
13538403	214403464	BJCY85330375	1115042288998	110000	18335713	1111027374303	富力又一城C区	1112041566913	15	18	18	2	2	1	1	88.0	100500000005;100500000007	0	0	2010	70	-5	1	0	2.2	0	0	112100000004	3	27	0.666666666667	20130105	156	30	2020000.0	202.0	1.17395956682	1.17395956682	1	304400000001	1	0	0	0.0
12923384	218232257	BJCY89156182	1115041135817	110000	18335713	1111027374303	富力又一城C区	1112027425772	9	21	21	2	2	2	1	89.0	100500000005;100500000007	0	0	2010	70	-5	1	1	2.2	5	1	112100000004	3	18	1.16666666667	20150405	183	3	2680000.0	268.0	1.03059862492	1.03059862492	1	304400000001	1	0	0	0.0
13076657	215220551	BJCY86147533	1115042697590	110000	18335713	1111027374303	富力又一城C区	1112041800386	16	15	15	2	2	1	1	89.17	100500000003;100500000007	0	3.0	2010	70	-5	0	1	2.2	4	0	112100000004	3	22	0.681818181818	20130728	162	24	2700000.0	270.0	1.00430772155	1.00430772155	1	304400000001	1	0	0	0.0
13114017	213718687	BJCY84641598	1115033774978	110000	18335713	1111027374303	富力又一城C区	1112027407800	7	6	6	2	2	1	1	86.0	100500000005	0	1.0	2009	69	-6	3	0	2.2	2	1	112100000004	3	27	0.222222222222	20120622	149	37	1850000.0	185.0	1.43668689371	1.43668689371	1	304400000001	1	0	0	0.0
13195909	213849831	BJCY84772742	1115033861707	110000	18335713	1111027374303	富力又一城C区	1112027407800	7	6	6	2	2	1	1	88.86	100500000003	0	2.0	2009	69	-6	1	0	2.2	0	0	112100000004	3	27	0.222222222222	20120929	152	34	1980000.0	198.0	1.38275042191	1.38275042191	1	304400000001	1	0	0	0.0
13015983	216967714	BJCY87891876	1115030908651	110000	18335713	1111027374303	富力又一城C区	1112027439136	13	20	20	1	0	1	1	47.36	100500000003	0	2.0	2010	70	-5	1	0	2.2	4	0	112100000004	3	18	1.11111111111	20141019	177	9	1330000.0	133.0	0.981917396511	0.981917396511	1	304400000001	1	0	0	0.0
14382935	216062838	BJCY86989819	1115031195674	110000	18335713	1111027374303	富力又一城C区	1112027429261	11	2	2	1	0	1	1	47.0	100500000003	0	2.0	2009	69	-6	0	0	2.2	5	1	112100000004	3	18	0.111111111111	20140214	169	17	1400000.0	140.0	0.899306650908	0.899306650908	1	304400000001	1	0	0	0.0
14082961	215396443	BJCY86323426	1115034209649	110000	18335713	1111027374303	富力又一城C区	1112027401268	5	9	9	2	1	1	1	89.0	100500000001;100500000003	0	2.0	2009	69	-6	0	0	2.2	0	0	112100000004	3	23	0.391304347826	20130819	163	23	2630000.0	263.0	1.00915956076	1.00915956076	1	304400000001	1	0	0	0.0
13157627	213996486	BJCY84919397	1115030634887	110000	18335713	1111027374303	富力又一城C区	1112027425772	9	15	15	3	2	3	1	154.8	100500000003;100500000007	0	3.0	2010	70	-5	1	0	2.2	0	0	112100000004	3	18	0.833333333333	20121204	155	31	3500000.0	350.0	1.29651611033	1.29651611033	2	304400000001	1	0	0	0.0
4889852	214544357	BJCY85471331	1115030339267	110000	18335713	1111027374303	富力又一城C区	1112027403608	6	12	12	2	1	1	1	85.43	100500000001;100500000007	0	0	2011	71	-4	1	0	0.0	0	0	112100000002	2	23	0.521739130435	20130603	161	25	2150000.0	215.0	1.05689492943	1.05689492943	1	304400000001	1	0	0	0.0
4925414	213240855	BJCY84122506	1115031024949	110000	18335713	1111027374303	富力又一城C区	1112027399367	4	19	19	2	2	1	1	89.0	100500000001;100500000007	0	0	2009	69	-6	1	0	2.2	0	0	112100000004	3	18	1.05555555556	20120213	145	41	1490000.0	149.0	1.65403554606	1.65403554606	1	304400000001	1	0	0	0.0
13486978	218856822	BJCY89780584	1115031441805	110000	18335713	1111027374303	富力又一城C区	1112027403608	6	2	2	2	2	1	1	88.0	100500000003;100500000005	0	2.0	2010	70	-5	0	0	2.2	4	1	112100000004	3	23	0.0869565217391	20150801	187	-1	2550000.0	255.0	0.994858281885	0.994858281885	1	304400000001	1	0	0	0.0
15213083	218259753	BJCY89183678	1115033314802	110000	18335713	1111027374303	富力又一城C区	1112027407800	7	5	5	2	2	1	1	90.0	100500000001;100500000003;	0	2.0	2010	70	-5	3	1	2.2	4	1	112100000004	3	27	0.185185185185	20150524	184	2	2480000.0	248.0	1.02198250286	1.02198250286	1	304400000001	1	0	0	0.0
13899689	216109104	BJCY87036085	1115030337651	110000	18335713	1111027374303	富力又一城C区	1112027417927	8	11	11	2	1	1	1	86.0	100500000001	0	1.0	2005	65	-10	3	1	2.2	4	1	112100000002	2	27	0.407407407407	20140223	169	17	2620000.0	262.0	0.899306650908	0.899306650908	1	304400000001	1	0	0	0.0
13493820	214338324	BJCY85265235	1115034093584	110000	18335713	1111027374303	富力又一城C区	1112027397071	3	8	8	2	2	1	1	91.47	100500000003;100500000007	0	3.0	2010	70	-5	1	0	2.2	0	0	112100000004	3	22	0.363636363636	20130103	156	30	2240000.0	224.0	1.17395956682	1.17395956682	1	304400000001	1	0	0	0.0
12909934	213632376	BJCY84555287	1115030854820	110000	18335713	1111027374303	富力又一城C区	1112027439136	13	16	16	1	0	1	1	47.0	100500000003	0	2.0	2009	69	-6	3	0	2.2	4	1	112100000004	3	18	0.888888888889	20120619	149	37	820000.0	82.0	1.43668689371	1.43668689371	1	304400000001	1	0	0	0.0
14602333	217922991	BJCY88847011	1115045146616	110000	18335713	1111027374303	富力又一城C区	1112043193753	17	10	10	2	1	1	1	95.0	100500000010	0	0	2010	70	-5	1	1	4.5	2	0	NULL	3	19	0.526315789474	20150504	184	2	1960000.0	196.0	1.02198250286	1.02198250286	0	NULL	1	0	0	0
4904708	215578323	BJCY86505306	1115033737465	110000	18335713	1111027374303	富力又一城C区	1112027438401	12	6	6	2	1	1	1	86.0	100500000001	0	1.0	2011	71	-4	1	0	2.2	0	0	112100000004	3	23	0.260869565217	20131010	165	21	2650000.0	265.0	0.939172935296	0.939172935296	1	304400000001	1	0	0	0.0
4788200	217648413	BJCY88572575	1115031408282	110000	18335713	1111027374303	富力又一城C区	1112027399367	4	21	21	5	2	3	1	217.0	100500000003;100500000007	0	3.0	2009	69	-6	1	1	2.2	2	1	112100000004	3	18	1.16666666667	20150208	181	5	5010000.0	501.0	1.34980241522	1.34980241522	2	304400000001	1	0	0	0.0
4786947	214449426	BJCY85376337	1115031305004	110000	18335713	1111027374303	富力又一城C区	1112027439136	13	2	2	2	2	1	1	89.0	100500000003;100500000007	0	3.0	2010	70	-5	1	0	2.2	0	0	112100000004	3	18	0.111111111111	20130302	158	28	2093000.0	209.3	1.1034840763	1.1034840763	1	304400000001	1	0	0	0.0
4888918	213658164	BJCY84581075	1115031402654	110000	18335713	1111027374303	富力又一城C区	1112027403608	6	2	2	2	2	1	1	87.0	100500000001	0	1.0	2009	69	-6	1	0	2.2	0	0	112100000004	3	23	0.0869565217391	20120902	152	34	1710000.0	171.0	1.38275042191	1.38275042191	1	304400000001	1	0	0	0.0
13374588	215465635	BJCY86392617	1115032366010	110000	18335713	1111027374303	富力又一城C区	1112027417927	8	3	3	2	2	1	1	86.23	100500000005	0	1.0	2009	69	-6	1	1	2.2	0	0	112100000004	3	27	0.111111111111	20131222	167	19	2350000.0	235.0	0.947642181372	0.947642181372	1	304400000001	1	0	0	0.0
13172800	216947544	BJCY87871706	1115030584306	110000	18335713	1111027374303	富力又一城C区	1112027439136	13	15	15	1	1	1	1	47.0	100500000003	0	2.0	2010	70	-5	1	0	2.2	4	1	112100000004	3	18	0.833333333333	20140905	176	10	1310000.0	131.0	0.99324104996	0.99324104996	1	304400000001	1	0	0	0.0
13636089	215175066	BJCY86102048	1115030933099	110000	18335713	1111027374303	富力又一城C区	1112027425772	9	20	20	3	2	3	1	155.32	100500000003;100500000007	0	3.0	2011	71	-4	1	1	2.2	0	0	112100000004	3	18	1.11111111111	20130803	163	23	4430000.0	443.0	1.00915956076	1.00915956076	2	304400000001	1	0	0	0.0
14458816	216236691	BJCY87163662	1115052791165	110000	18335713	1111027374303	富力又一城C区	1112043193753	17	16	16	2	2	1	1	95.0	100500000011	0	0	2013	73	-2	1	0	4.0	1	0	NULL	3	19	0.842105263158	20150516	184	2	2000000.0	200.0	1.02198250286	1.02198250286	0	NULL	1	0	0	0
13614906	214534186	BJCY85461064	1115033678798	110000	18335713	1111027374303	富力又一城C区	1112027403608	6	6	6	2	2	1	1	85.83	100500000005;100500000007	0	0	2011	71	-4	1	0	2.2	0	0	112100000004	3	23	0.260869565217	20130226	157	29	2060000.0	206.0	1.13351289123	1.13351289123	1	304400000001	1	0	0	0.0
15191073	218625598	BJCY89549490	1115034316564	110000	18335713	1111027374303	富力又一城C区	1112027383026	1	9	9	2	1	1	1	89.94	100500000001;100500000003;	0	2.0	2000	60	-15	3	0	2.2	2	1	112100000004	3	18	0.5	20150530	184	2	2700000.0	270.0	1.02198250286	1.02198250286	1	304400000001	1	0	0	0.0
14032267	215293087	BJCY86220069	1115031108644	110000	18335713	1111027374303	富力又一城C区	1112027439136	13	19	19	1	0	1	1	47.0	100500000003	0	2.0	2010	70	-5	1	1	2.2	0	0	112100000004	3	18	1.05555555556	20131007	165	21	1500000.0	150.0	0.939172935296	0.939172935296	1	304400000001	1	0	0	0.0
14897673	217326748	BJCY88250910	1115032027283	110000	18335713	1111027374303	富力又一城C区	1112027427181	10	3	3	4	2	3	1	198.74	100500000003;100500000007;	0	3.0	2011	71	-4	1	0	2.2	4	1	112100000004	3	23	0.130434782609	20141221	179	7	4965000.0	496.5	1.10717974126	1.10717974126	2	304400000001	1	0	0	0.0
14221304	216111289	BJCY87038270	1115042289038	110000	18335713	1111027374303	富力又一城C区	1112041566913	15	8	8	2	1	1	1	89.0	100500000005;100500000007	0	0	2005	65	-10	0	1	2.2	0	0	112100000004	3	27	0.296296296296	20140209	169	17	2800000.0	280.0	0.899306650908	0.899306650908	1	304400000001	1	0	0	0.0
13637371	217067895	BJCY87992057	1115042697583	110000	18335713	1111027374303	富力又一城C区	1112041800386	16	16	16	2	2	1	1	89.22	100500000003	0	2.0	2011	71	-4	0	0	2.2	4	1	112100000004	3	22	0.727272727273	20140807	175	11	2550000.0	255.0	0.987954984839	0.987954984839	1	304400000001	1	0	0	0.0
14132093	217181574	BJCY88105736	1115034285769	110000	18335713	1111027374303	富力又一城C区	1112027383026	1	9	9	2	2	1	1	89.0	100500000003	0	2.0	2000	60	-15	1	1	2.2	2	1	112100000004	3	18	0.5	20141012	177	9	2680000.0	268.0	0.981917396511	0.981917396511	1	304400000001	1	0	0	0.0
14227031	217911568	BJCY88835588	1115031084289	110000	18335713	1111027374303	富力又一城C区	1112027429261	11	19	19	1	0	1	1	47.32	100500000003;	0	2.0	2010	70	-5	0	0	2.2	1	0	112100000004	3	18	1.05555555556	20150320	182	4	1220000.0	122.0	1.08524116776	1.08524116776	1	304400000001	1	0	0	0.0
13335289	218409216	BJCY89333142	1115030937330	110000	18335713	1111027374303	富力又一城C区	1112027417927	8	20	20	2	2	1	1	89.5	100500000001;100500000003	0	2.0	2011	71	-4	3	0	2.2	3	1	112100000004	3	27	0.740740740741	20150526	184	2	2550000.0	255.0	1.02198250286	1.02198250286	1	304400000001	1	0	0	0.0
13394818	214169193	BJCY85096104	1115031417114	110000	18335713	1111027374303	富力又一城C区	1112027429261	11	21	21	2	2	1	1	88.96	100500000003;100500000007	0	3.0	2009	69	-6	1	0	2.2	0	0	112100000004	3	18	1.16666666667	20121104	154	32	1900000.0	190.0	1.30688132972	1.30688132972	1	304400000001	1	0	0	0.0
13182326	214359062	BJCY85285973	1115042697752	110000	18335713	1111027374303	富力又一城C区	1112041800386	16	1	1	2	1	1	1	100.66	100500000003	0	2.0	2010	70	-5	0	0	2.2	0	0	112100000004	3	22	0.1	20130518	160	26	2050000.0	205.0	1.08111095513	1.08111095513	1	304400000001	1	0	0	0.0
14870785	219003404	BJCY89927166	1115031644311	110000	18335713	1111027374303	富力又一城C区	1112027429261	11	21	21	2	2	1	1	90.0	100500000003;	0	2.0	2010	70	-5	3	0	2.2	3	1	112100000004	3	18	1.16666666667	20150804	187	-1	3100000.0	310.0	0.994858281885	0.994858281885	1	304400000001	1	0	0	0.0
12854224	214057640	BJCY84980551	1115031496273	110000	18335713	1111027374303	富力又一城C区	1112027429261	11	2	2	2	2	1	1	90.33	100500000003	0	2.0	2012	72	-3	1	0	2.2	0	0	112100000004	3	18	0.111111111111	20121111	154	32	1835000.0	183.5	1.30688132972	1.30688132972	1	304400000001	1	0	0	0.0
13142110	215332297	BJCY86259280	1115033671452	110000	18335713	1111027374303	富力又一城C区	1112027429261	11	6	6	1	0	1	1	47.0	100500000003	0	2.0	2012	72	-3	0	1	2.2	2	0	112100000004	3	18	0.333333333333	20130805	163	23	1300000.0	130.0	1.00915956076	1.00915956076	1	304400000001	1	0	0	0.0
12946141	216070377	BJCY86997358	1115032129777	110000	18335713	1111027374303	富力又一城C区	1112027438401	12	3	3	2	1	1	1	89.0	100500000003	0	2.0	2011	71	-4	1	0	2.2	0	0	112100000004	3	23	0.130434782609	20140117	168	18	2870000.0	287.0	0.992871066234	0.992871066234	1	304400000001	1	0	0	0.0
4787578	216324142	BJCY87251104	1115030692405	110000	18335713	1111027374303	富力又一城C区	1112027417927	8	16	16	2	2	1	1	86.21	100500000001	0	1.0	2009	69	-6	1	1	2.2	4	1	112100000004	3	27	0.592592592593	20140420	171	15	2460000.0	246.0	0.980758218479	0.980758218479	1	304400000001	1	0	0	0.0
14898237	218443314	BJCY89367240	1115033043882	110000	18335713	1111027374303	富力又一城C区	1112027407800	7	5	5	2	1	1	1	88.0	100500000001;100500000007;	0	0	2005	65	-10	3	0	2.2	1	1	112100000004	3	27	0.185185185185	20150705	186	0	2220000.0	222.0	1.0	1.0	1	304400000001	1	0	0	0.0
14118892	215470293	BJCY86397275	1115042697648	110000	18335713	1111027374303	富力又一城C区	1112041800386	16	26	26	2	2	2	1	89.33	100500000003	0	2.0	2010	70	-5	1	1	2.2	0	0	112100000004	3	22	1.18181818182	20131215	167	19	3500000.0	350.0	0.947642181372	0.947642181372	1	304400000001	1	0	0	0.0
12807006	218766174	BJCY89690026	1115030692384	110000	18335713	1111027374303	富力又一城C区	1112027397071	3	16	16	2	2	1	1	89.46	100500000008	0	2.0	2011	71	-4	0	0	2.2	4	1	112100000004	3	22	0.727272727273	20150816	187	-1	2538000.0	253.8	0.994858281885	0.994858281885	1	304400000001	1	0	0	0.0
14758156	216965603	BJCY87889765	1115033283027	110000	18335713	1111027374303	富力又一城C区	1112027425772	9	5	5	2	1	1	1	89.0	100500000003;	0	2.0	2011	71	-4	1	0	2.2	5	1	112100000004	3	18	0.277777777778	20140712	174	12	2650000.0	265.0	1.01566616952	1.01566616952	1	304400000001	1	0	0	0.0
13951638	217968008	BJCY88892033	1115030820695	110000	18335713	1111027374303	富力又一城C区	1112027429261	11	18	18	2	2	1	1	90.4	100500000003,100500000007	0	3.0	2009	69	-6	3	0	2.2	2	1	112100000004	3	18	0.5	20150718	186	0	2420000.0	242.0	1.0	1.0	1	304400000001	1	0	0	0.0
4787995	216803109	BJCY87727371	1115031078467	110000	18335713	1111027374303	富力又一城C区	1112027429261	11	19	19	1	0	1	1	46.87	100500000003	0	2.0	2009	69	-6	0	0	2.2	5	0	112100000004	3	18	1.05555555556	20140613	173	13	1398000.0	139.8	1.28850483622	1.28850483622	1	304400000001	1	0	0	0.0
15544972	218751095	BJCY89674987	1115043208156	110000	18335713	1111027374303	富力又一城C区	1112041800386	16	5	5	2	1	1	1	89.17	100500000003;100500000007;	0	3.0	2011	71	-4	3	0	2.2	4	1	NULL	3	22	0.227272727273	20150627	185	1	2750000.0	275.0	1.00491492955	1.00491492955	1	304400000001	1	0	0	0.0
14755425	218282311	BJCY89206236	1115031663615	110000	18335713	1111027374303	富力又一城C区	1112027438401	12	23	23	2	2	1	1	89.0	100500000003;	0	2.0	2011	71	-4	3	0	2.2	4	1	112100000004	3	23	0.5	20150418	183	3	2570000.0	257.0	1.03059862492	1.03059862492	1	304400000001	1	0	0	0.0
12925096	214325081	BJCY85251992	1115034338465	110000	18335713	1111027374303	富力又一城C区	1112027439136	13	9	9	1	0	1	1	47.0	100500000003	0	2.0	2009	69	-6	1	0	2.2	0	0	112100000004	3	18	0.5	20121216	155	31	990000.0	99.0	1.29651611033	1.29651611033	1	304400000001	1	0	0	0.0
14084379	215399412	BJCY86326395	1115030839507	110000	18335713	1111027374303	富力又一城C区	1112027429261	11	17	17	1	1	1	1	47.32	100500000003	0	2.0	2010	70	-5	0	0	2.2	4	0	112100000004	3	18	0.944444444444	20131009	165	21	1480000.0	148.0	0.939172935296	0.939172935296	1	304400000001	1	0	0	0.0
13461937	217124244	BJCY88048406	1115042697498	110000	18335713	1111027374303	富力又一城C区	1112041800386	16	9	9	2	2	1	1	89.0	100500000003	0	2.0	2011	71	-4	1	0	2.2	1	1	112100000004	3	22	0.409090909091	20141018	177	9	2678000.0	267.8	0.981917396511	0.981917396511	1	304400000001	1	0	0	0.0
13024711	218715914	BJCY89639806	1115030832372	110000	18335713	1111027374303	富力又一城C区	1112027429261	11	15	15	2	2	1	1	90.0	100500000003;100500000007	0	3.0	2009	69	-6	3	0	2.2	1	1	112100000004	3	18	0.833333333333	20150718	186	0	2235000.0	223.5	1.0	1.0	1	304400000001	1	0	0	0.0
13002527	213713647	BJCY84636558	1115030852429	110000	18335713	1111027374303	富力又一城C区	1112027397071	3	18	18	2	2	1	1	89.46	100500000009	0	2.0	2010	70	-5	3	0	2.2	3	1	112100000004	3	22	0.818181818182	20120702	150	36	1760000.0	176.0	1.50800435955	1.50800435955	1	304400000001	1	0	0	0.0
13601010	214509673	BJCY85436552	1115031639106	110000	18335713	1111027374303	富力又一城C区	1112027397071	3	23	23	2	2	1	1	91.47	100500000003;100500000007	0	3.0	2010	70	-5	1	0	2.2	0	0	112100000004	3	22	1.04545454545	20130204	157	29	2350000.0	235.0	1.13351289123	1.13351289123	1	304400000001	1	0	0	0.0
4878236	200247330	BJCY00452974	1115029949861	110000	18335713	1111027374303	富力又一城C区	1112027401268	5	1	1	2	2	1	1	88.0	100500000003	0	2.0	2009	69	-6	1	0	2.2	0	0	112100000004	3	23	0.1	20111004	141	45	1845000.0	184.5	1.38693730355	1.38693730355	1	304400000001	1	0	0	0.0
4901972	200277370	BJCY00497012	1115033925006	110000	18335713	1111027374303	富力又一城C区	1112027425772	9	7	7	2	2	2	1	91.0	100500000003	0	2.0	2011	71	-4	0	0	2.2	0	0	112100000004	3	18	0.388888888889	20120206	145	41	1670000.0	167.0	1.65403554606	1.65403554606	1	304400000001	1	0	0	0.0
14226124	218099023	BJCY89022948	1115052791178	110000	18335713	1111027374303	富力又一城C区	1112043193753	17	18	18	1	0	1	1	54.0	100500000001	0	1.0	2012	72	-3	0	1	4.5	4	0	112100000004	3	19	0.947368421053	20150401	183	3	1215000.0	121.5	1.03059862492	1.03059862492	0	NULL	1	0	0	0
4786983	217338991	BJCY88263153	1115029587531	110000	18335713	1111027374303	富力又一城C区	1112027394775	2	10	10	2	2	1	1	86.66	100500000005;100500000007	0	0	2010	70	-5	1	0	2.2	2	1	112100000002	2	23	0.434782608696	20150815	187	-1	2300000.0	230.0	0.994858281885	0.994858281885	1	304400000001	1	0	0	0.0
12825883	213284836	BJCY84207747	1115042697490	110000	18335713	1111027374303	富力又一城C区	1112041800386	16	11	11	2	2	1	1	90.0	100500000003;100500000007	0	3.0	2011	71	-4	1	0	2.2	0	0	112100000004	3	22	0.5	20120105	144	42	1720000.0	172.0	1.62135954826	1.62135954826	1	304400000001	1	0	0	0.0
15170517	218773408	BJCY89697260	1115030832376	110000	18335713	1111027374303	富力又一城C区	1112027417927	8	15	15	2	1	1	1	89.01	100500000005;100500000003;	0	2.0	2009	69	-6	0	0	2.2	1	1	112100000004	3	27	0.555555555556	20150725	186	0	2660000.0	266.0	1.0	1.0	1	304400000001	1	0	0	0.0
12915595	217124021	BJCY88048183	1115043208113	110000	18335713	1111027374303	富力又一城C区	1112041800386	16	18	18	2	2	1	1	89.18	100500000003	0	2.0	2011	71	-4	0	1	2.2	3	0	112100000004	3	22	0.818181818182	20141112	178	8	2560000.0	256.0	1.01054569457	1.01054569457	1	304400000001	1	0	0	0.0
13609540	214568440	BJCY85495413	1115034099007	110000	18335713	1111027374303	富力又一城C区	1112027439136	13	8	8	2	2	1	1	89.0	100500000003;100500000007	0	3.0	2010	70	-5	1	0	2.2	0	0	112100000004	3	18	0.444444444444	20130303	158	28	2330000.0	233.0	1.1034840763	1.1034840763	1	304400000001	1	0	0	0.0
12834317	214673384	BJCY85600357	1115030325855	110000	18335713	1111027374303	富力又一城C区	1112027397071	3	12	12	2	2	1	1	89.46	100500000001;100500000003	0	2.0	2009	69	-6	1	0	2.2	0	0	112100000004	3	22	0.545454545455	20130314	158	28	1800000.0	180.0	1.1034840763	1.1034840763	1	304400000001	1	0	0	0.0
